"doi","journal","url","editor","received","accepted","online","final_version","issue","first_decision","second_decision","third_decision","fourth_decision","preprint","issueonline","revised1","revised2","revised3","revised4","error"
"10.1371/journal.pone.0086925","PLoS ONE",NA,"Jeff Ollerton",2012-11-22,2013-12-20,2014-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0087291","PLoS ONE",NA,"Brock Fenton",2013-05-22,2013-12-25,2014-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.1001456","PLoS Biology",NA,"Michael E Hochberg",2012-06-14,2012-11-12,2012-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.0060325","PLoS Biology",NA,"Craig Moritz",NA,NA,2008-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0094323","PLoS ONE",NA,"K Ullas Karanth",2013-12-12,2014-03-15,2014-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.0060162","PLoS Biology",NA,"none",NA,NA,2008-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0028788","PLoS ONE",NA,"Brock Fenton",2011-06-27,2011-11-15,2011-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.1001159","PLoS Biology",NA,"none",NA,NA,2011-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0100923","PLoS ONE",NA,"Rodrigo Huerta-Quintanilla",2014-01-21,2014-06-02,2014-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0091281","PLoS ONE",NA,"Julian Clifton",2013-11-12,2014-02-08,2014-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0066289","PLoS ONE",NA,"Andrew Hector",2012-11-14,2013-05-08,2013-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0087217","PLoS ONE",NA,"Francesco Pappalardo",2013-08-30,2013-12-26,2014-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.1001530","PLoS Biology",NA,"none",NA,NA,2013-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.1001760","PLoS Biology",NA,"Cheryl A Kerfeld",NA,NA,2014-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0070647","PLoS ONE",NA,"Brock Fenton",2013-03-15,2013-06-20,2013-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0089688","PLoS ONE",NA,"Dafeng Hui",2013-11-03,2014-01-22,2014-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0001515","PLoS ONE",NA,"Michael Somers",2007-10-29,2007-12-18,2008-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0065298","PLoS ONE",NA,"David Nogues-Bravo",2012-08-03,2013-04-29,2013-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0065084","PLoS ONE",NA,"Bruno Herault",2012-10-05,2013-04-22,2013-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.0030429","PLoS Biology",NA,"none",NA,NA,2005-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0025440","PLoS ONE",NA,"Justin Wright",2011-02-10,2011-09-05,2011-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0008273","PLoS ONE",NA,"Jon Moen",2009-09-03,2009-11-20,2009-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0054539","PLoS ONE",NA,"Johan J Bolhuis",2012-11-03,2012-12-12,2013-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0083953","PLoS ONE",NA,"Christopher D Marshall",2013-07-25,2013-11-14,2014-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0046247","PLoS ONE",NA,"Brock Fenton",2012-05-18,2012-08-29,2012-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0015103","PLoS ONE",NA,"Brian Gratwicke",2010-09-07,2010-09-28,2010-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0076447","PLoS ONE",NA,"Vishal Shah",2013-03-20,2013-08-24,2013-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0013210","PLoS ONE",NA,"James Holland Jones",2010-06-29,2010-09-10,2010-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0038970","PLoS ONE",NA,"Kamal Bawa",2012-03-06,2012-05-14,2012-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0030535","PLoS ONE",NA,"Jon Moen",2011-10-19,2011-12-23,2012-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0034448","PLoS ONE",NA,"Matt Hayward",2011-10-11,2012-03-02,2012-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0030047","PLoS ONE",NA,"Brock Fenton",2011-09-02,2011-12-08,2012-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0097072","PLoS ONE",NA,"Kerrie Swadling",2013-11-07,2014-04-16,2014-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0091881","PLoS ONE",NA,"John F Valentine",2013-08-28,2014-02-17,2014-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0000295","PLoS ONE",NA,"David Lusseau",2006-12-29,2007-02-18,2007-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.0040202","PLoS Biology",NA,"none",NA,NA,2006-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0020078","PLoS ONE",NA,"Jon Moen",2011-01-13,2011-04-19,2011-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0005507","PLoS ONE",NA,"Michael Hofreiter",2008-12-23,2009-03-30,2009-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0023225","PLoS ONE",NA,"Francisco Rodriguez-Valera",2011-03-09,2011-07-14,2011-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0024087","PLoS ONE",NA,"Matthias Rillig",2011-07-07,2011-07-29,2011-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0090404","PLoS ONE",NA,"Judi Hewitt",2013-04-12,2014-02-02,2014-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0095845","PLoS ONE",NA,"John F Valentine",2013-09-09,2014-03-30,2014-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0067367","PLoS ONE",NA,"Harald Auge",2013-01-08,2013-05-16,2013-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0013913","PLoS ONE",NA,"Peter Roopnarine",2010-07-22,2010-10-06,2010-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0021264","PLoS ONE",NA,"Andrew Hector",2011-01-18,2011-05-27,2011-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0037856","PLoS ONE",NA,"Tamara Natasha Romanuk",2012-01-29,2012-04-27,2012-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0095046","PLoS ONE",NA,"Arga Chandrashekar Anil",2013-12-16,2014-03-23,2014-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0061229","PLoS ONE",NA,"Mari Moora",2012-12-21,2013-03-07,2013-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0052821","PLoS ONE",NA,"James F Cahill",2012-05-11,2012-11-22,2012-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0011938","PLoS ONE",NA,"Andy Hector",2010-01-21,2010-07-01,2010-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0070997","PLoS ONE",NA,"Kurt O Reinhart",2013-02-18,2013-06-25,2013-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0049795","PLoS ONE",NA,"Howard Browman",2012-07-06,2012-10-12,2012-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0096034","PLoS ONE",NA,"Justin Wright",2013-09-02,2014-04-02,2014-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0024570","PLoS ONE",NA,"Jack Anthony Gilbert",2011-04-28,2011-08-12,2011-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0066544","PLoS ONE",NA,"Enrico Scalas",2013-03-05,2013-05-06,2013-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0003881","PLoS ONE",NA,"Andy Hector",2008-09-11,2008-11-07,2008-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0054323","PLoS ONE",NA,"Alessandro Flammini",2012-01-29,2012-12-11,2013-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0003979","PLoS ONE",NA,"Sean Rands",2008-07-18,2008-11-14,2008-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0012092","PLoS ONE",NA,"Louis-Felix Bersier",2010-05-12,2010-07-16,2010-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0012053","PLoS ONE",NA,"Mark Briffa",2010-02-08,2010-07-12,2010-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0071164","PLoS ONE",NA,"Nadir Alvarez",2013-02-12,2013-07-03,2013-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0020906","PLoS ONE",NA,"David Nogues-Bravo",2010-11-19,2011-05-16,2011-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0003925","PLoS ONE",NA,"Mark Isalan",2008-05-02,2008-11-14,2008-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0062794","PLoS ONE",NA,"Samuel St Clair",2012-10-17,2013-03-25,2013-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0041729","PLoS ONE",NA,"Deborah M Gordon",2012-04-26,2012-06-27,2012-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0058432","PLoS ONE",NA,"Guy J-P Schumann",2012-06-14,2013-02-06,2013-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0050133","PLoS ONE",NA,"Myron Peck",2012-04-26,2012-10-16,2012-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0024885","PLoS ONE",NA,"Adina Maya Merenlender",2011-01-25,2011-08-23,2011-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0029152","PLoS ONE",NA,"Christian R Voolstra",2011-06-24,2011-11-21,2011-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.0060300","PLoS Biology",NA,"Anurag Agrawal",2008-07-24,2008-10-22,2008-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0098355","PLoS ONE",NA,"Edward Webb",2013-12-21,2014-05-01,2014-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0018879","PLoS ONE",NA,"Howard Browman",2010-12-03,2011-03-11,2011-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0051201","PLoS ONE",NA,"Han Y H Chen",2012-08-31,2012-10-30,2012-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0055624","PLoS ONE",NA,"Kimberly Patraw Van Niel",2012-06-23,2013-01-02,2013-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0008711","PLoS ONE",NA,"Jane Catherine Stout",2009-06-01,2009-10-20,2010-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0071736","PLoS ONE",NA,"William Hughes",2013-03-21,2013-07-02,2013-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0063312","PLoS ONE",NA,"Han Y H Chen",2012-12-20,2013-03-31,2013-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.0040360","PLoS Biology",NA,"Walt Reid",2006-04-13,2006-08-28,2006-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0043358","PLoS ONE",NA,"Adam Siepielski",2011-11-23,2012-07-20,2012-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0043386","PLoS ONE",NA,"Andre Chiaradia",2012-03-06,2012-07-20,2012-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0034924","PLoS ONE",NA,"Andreas Fahlman",2012-01-02,2012-03-10,2012-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.0040375","PLoS Biology",NA,"none",NA,NA,2006-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0043294","PLoS ONE",NA,"Yamir Moreno",2012-05-30,2012-07-18,2012-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0018101","PLoS ONE",NA,"Corrie Moreau",2010-10-01,2011-02-25,2011-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0068657","PLoS ONE",NA,"Ethan P White",2012-09-17,2013-05-31,2013-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0060207","PLoS ONE",NA,"Nathan G Swenson",2012-10-18,2013-02-22,2013-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0043292","PLoS ONE",NA,"A Mark Ibekwe",2012-06-04,2012-07-18,2012-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0047555","PLoS ONE",NA,"Ahmed Moustafa",2012-03-14,2012-09-18,2012-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0001248","PLoS ONE",NA,"Minna-Liisa Rantalainen",2007-07-02,2007-11-06,2007-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0081226","PLoS ONE",NA,"Brock Fenton",2013-08-19,2013-10-09,2013-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0048106","PLoS ONE",NA,"Kurt O Reinhart",2011-12-12,2012-09-21,2012-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pcbi.1002727","PLoS Computational Biology",NA,"none",NA,NA,2012-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0009534","PLoS ONE",NA,"Darren Mark Evans",2009-10-27,2010-02-10,2010-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0077018","PLoS ONE",NA,"Martin Solan",2013-06-27,2013-08-28,2013-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0081246","PLoS ONE",NA,"Nina Farwig",2013-07-05,2013-10-10,2013-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0026556","PLoS ONE",NA,"Dirk Steinke",2011-07-11,2011-09-28,2011-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.0040324","PLoS Biology",NA,"Robert Holt",2006-01-22,2006-08-01,2006-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0018057","PLoS ONE",NA,"Adrian Thomas",2011-01-04,2011-02-19,2011-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.0040080","PLoS Biology",NA,"none",NA,NA,2006-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0039058","PLoS ONE",NA,"Ben Bond-Lamberty",2011-11-24,2012-05-15,2012-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0051529","PLoS ONE",NA,"Diego Fontaneto",2012-08-31,2012-11-05,2012-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0055661","PLoS ONE",NA,"Z Daniel Deng",2012-10-24,2012-12-28,2013-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0056109","PLoS ONE",NA,"Paul Sunnucks",2012-02-18,2013-01-09,2013-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0018982","PLoS ONE",NA,"Mark S Boyce",2010-12-06,2011-03-20,2011-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0006807","PLoS ONE",NA,"Wayne M Getz",2008-08-07,2009-08-01,2009-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0036230","PLoS ONE",NA,"Brock Fenton",2012-02-07,2012-03-28,2012-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0098994","PLoS ONE",NA,"Arga Chandrashekar Anil",2013-12-16,2014-05-09,2014-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.0060127","PLoS Biology",NA,"none",NA,NA,2008-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0052180","PLoS ONE",NA,"Nadir Alvarez",2012-05-17,2012-11-13,2012-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0075599","PLoS ONE",NA,"Jon Moen",2013-02-10,2013-08-19,2013-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.0020440","PLoS Biology",NA,"none",NA,NA,2004-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0075819","PLoS ONE",NA,"Martin Krkosek",2013-02-22,2013-08-20,2013-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0038922","PLoS ONE",NA,"Rohan H Clarke",2011-12-09,2012-05-15,2012-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.0030286","PLoS Biology",NA,"none",NA,NA,2005-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0090513","PLoS ONE",NA,"Jordi Moya-Larano",2013-08-29,2014-02-01,2014-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0085382","PLoS ONE",NA,"Vincent Lariviere",2013-09-19,2013-11-26,2013-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0009609","PLoS ONE",NA,"Jerome Chave",2009-09-17,2010-02-19,2010-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0026986","PLoS ONE",NA,"Simon Thrush",2011-07-12,2011-10-07,2011-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0091977","PLoS ONE",NA,"Michael Glogauer",2013-11-21,2014-02-17,2014-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0039125","PLoS ONE",NA,"Tanguy Daufresne",2012-02-06,2012-05-16,2012-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0068927","PLoS ONE",NA,"Matteo Convertino",2013-02-12,2013-06-03,2013-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0078698","PLoS ONE",NA,"Maura Geraldine Chapman",2013-04-26,2013-09-16,2013-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0036950","PLoS ONE",NA,"Christian Rixen",2011-07-14,2012-04-15,2012-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0019525","PLoS ONE",NA,"Nicolas Mouquet",2011-02-14,2011-03-31,2011-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0075219","PLoS ONE",NA,"Bente Jessen Graae",2012-11-26,2013-08-13,2013-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0041809","PLoS ONE",NA,"Adam Siepielski",2012-02-10,2012-06-29,2012-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0016941","PLoS ONE",NA,"Yan Ropert-Coudert",2010-11-07,2011-01-14,2011-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0074321","PLoS ONE",NA,"Sam Dupont",2013-01-08,2013-08-02,2013-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0044925","PLoS ONE",NA,"Martin Solan",2012-06-08,2012-08-09,2012-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0028362","PLoS ONE",NA,"Tamara Natasha Romanuk",2011-07-11,2011-11-07,2011-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0019777","PLoS ONE",NA,"Justin Wright",2010-06-06,2011-04-15,2011-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0070262","PLoS ONE",NA,"Stephanie M Carlson",2012-12-26,2013-06-18,2013-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.1001437","PLoS Biology",NA,"none",NA,NA,2012-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0024062","PLoS ONE",NA,"Simon Thrush",2011-05-27,2011-08-04,2011-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0074586","PLoS ONE",NA,"Matteo Convertino",2013-02-14,2013-08-06,2013-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0011430","PLoS ONE",NA,"Jon Moen",2010-03-31,2010-06-08,2010-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0062033","PLoS ONE",NA,"Ricard V Sole",2012-10-11,2013-03-18,2013-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0065823","PLoS ONE",NA,"Philippe Archambault",2012-12-26,2013-04-28,2013-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0053539","PLoS ONE",NA,"Simone Immler",2012-07-24,2012-12-03,2013-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0053530","PLoS ONE",NA,"Lee A Newsom",2012-07-13,2012-12-03,2013-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0099385","PLoS ONE",NA,"Ting Wang",2014-01-20,2014-05-14,2014-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0036432","PLoS ONE",NA,"Minna-Maarit Kytoviita",2011-12-29,2012-04-02,2012-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0065861","PLoS ONE",NA,"Philippe Archambault",2012-11-22,2013-04-28,2013-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.1001292","PLoS Biology",NA,"Georgina M Mace",2011-06-17,2012-02-16,2012-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
